id,occurrence_id,last_modified,callnumber,title,scientificname,collector,collecting_date,latitude,longitude,datum,geographic_continent,geographic_country,geographic_stateprovince,geographic_county,geographic_municipality,geographic_locality,common_name,type,format,era,geographic_culture,identified_by,identification_references,previous_identifications,associated_references
2947738,urn:uuid:0b03934a-958e-4781-a11d-7bac10a4d7f5,2019-02-12T23:18:56.000Z,YPM IZ 000499.CR,Platyonichus ocillatus; YPM IZ 000499.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; A. E. Verrill and class,Platyonichus ocillatus,A. E. Verrill and class,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,swimming crabs; crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,,,Platyonichus ocillatus,
2894350,urn:uuid:b146fc5b-2316-42ea-9dc6-26a1b95a30c0,2018-03-04T00:09:49.000Z,YPM IZ 000209.NM,"Polina glutinosa; YPM IZ 000209.NM (SYNTYPE); North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; South End; Verrill, A. E.; 1871",Polina glutinosa,"Verrill, A. E.",2/13/1905,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,South End,anoplan nemertines; ribbon worms; animals,,,,,,"Verrill, Addison E. 1873. Report upon the invertebrate animals of Vineyard Sound and the adjacent waters, with an account of the physical characters of the region. Rept. U.S. Fish Comm. (1871-1872):.",Amphiporus glutinosus|Polina glutinosa,"SYNTYPE. Det. by: Addison E. Verrill|SYNTYPE. See: Verrill, Addison E. 1873. Report upon the invertebrate animals of Vineyard Sound and the adjacent waters, with an account of the physical characters of the region. Rept. U.S. Fish Comm. (1871-1872):."
2932639,urn:uuid:67844fd3-76b1-463f-bc44-7c704fdbff9f,2016-03-07T11:41:34.000Z,YPM IZ 000213.AN,Polychaeta; YPM IZ 000213.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Stony Creek; Addison E. Verrill; 1871-05-15,Polychaeta,Addison E. Verrill,1871-05-15,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,Stony Creek,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930070,urn:uuid:50ef74ec-5278-49a6-bc44-376ef191e43c,2016-03-07T11:41:34.000Z,YPM IZ 046011,"Polychaeta; YPM IZ 046011; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; tide pool; Addison E. Verrill; 1875-05-24",Polychaeta,Addison E. Verrill,1875-05-24,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",tide pool,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930078,urn:uuid:b1999b77-2606-45d4-8764-9d8d5582029e,2016-03-08T09:58:26.000Z,YPM IZ 046015,"Polychaeta; YPM IZ 046015; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Addison E. Verrill",Polychaeta,Addison E. Verrill,,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930082,urn:uuid:1d14fe3f-f340-4b44-9e5f-b32e3e09506a,2016-03-06T17:10:26.000Z,YPM IZ 046017,"Polychaeta; YPM IZ 046017; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; tide pool; Addison E. Verrill; 1875-05-24",Polychaeta,Addison E. Verrill,1875-05-24,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",tide pool,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930084,urn:uuid:13742ef7-7ff0-4cd9-aa95-15185aeb5874,2016-03-06T17:10:26.000Z,YPM IZ 046018,Polychaeta; YPM IZ 046018; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Stony Creek; Addison E. Verrill; 1871-05-15,Polychaeta,Addison E. Verrill,1871-05-15,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,Stony Creek,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930112,urn:uuid:1f5a4590-276c-4b2b-b81e-7b7ba68c22c7,2016-03-06T17:10:26.000Z,YPM IZ 046024,"Polychaeta; YPM IZ 046024; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Addison E. Verrill; 1909-11-15",Polychaeta,Addison E. Verrill,11/15/1909,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930114,urn:uuid:0b5832f9-c383-47ba-830a-dd41067bdc15,2016-03-06T17:10:26.000Z,YPM IZ 046025,"Polychaeta; YPM IZ 046025; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Addison E. Verrill; 1894-10",Polychaeta,Addison E. Verrill,1894-10,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930124,urn:uuid:c0307a33-9d18-4de6-96be-b4e453cc1db4,2016-03-09T10:37:09.000Z,YPM IZ 046030,"Polychaeta; YPM IZ 046030; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Addison E. Verrill",Polychaeta,Addison E. Verrill,,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930126,urn:uuid:b204989a-eebb-42ed-a7db-81b1b59a4313,2016-03-08T09:58:26.000Z,YPM IZ 046031,"Polychaeta; YPM IZ 046031; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Guilford, Falkner Island; Addison E. Verrill; 1873-10-02",Polychaeta,Addison E. Verrill,1873-10-02,41.32137348,-72.69292233,WGS84,North America,USA,Connecticut,New Haven County,"Guilford, Falkner Island",,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930128,urn:uuid:56e7c639-a61f-4599-bd4e-7a7fef0ce55c,2016-03-07T11:41:34.000Z,YPM IZ 046032,"Polychaeta; YPM IZ 046032; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Addison E. Verrill; 1873",Polychaeta,Addison E. Verrill,2/15/1905,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930130,urn:uuid:5b5a32b9-0375-4877-9d32-0430ef4c92ec,2016-03-07T11:41:34.000Z,YPM IZ 046033,"Polychaeta; YPM IZ 046033; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Addison E. Verrill; 1873",Polychaeta,Addison E. Verrill,2/15/1905,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930543,urn:uuid:9253f69a-68b7-4885-9cc9-4f56e2c9d65a,2016-03-08T09:58:26.000Z,YPM IZ 046108,Polychaeta; YPM IZ 046108; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930545,urn:uuid:1957e5ea-e918-4aef-af41-a434e64202f5,2016-03-06T17:10:26.000Z,YPM IZ 046109,Polychaeta; YPM IZ 046109; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930547,urn:uuid:31778c80-de2b-4778-aeee-c9044230452f,2016-03-06T17:10:26.000Z,YPM IZ 046110,Polychaeta; YPM IZ 046110; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill; 1877,Polychaeta,Addison E. Verrill,2/19/1905,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930549,urn:uuid:69abaa5c-78b2-4237-9c11-7023d0956bb5,2016-03-07T11:41:34.000Z,YPM IZ 046111,Polychaeta; YPM IZ 046111; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930551,urn:uuid:2244dbb7-81e5-4af6-8cc2-c3787d05a37c,2016-03-06T17:10:26.000Z,YPM IZ 046112,Polychaeta; YPM IZ 046112; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930553,urn:uuid:da1ca07d-5a22-49af-9326-bb2be4757193,2016-03-09T10:37:09.000Z,YPM IZ 046113,Polychaeta; YPM IZ 046113; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930555,urn:uuid:e1f57c45-3331-46c0-a075-5522c2c5f723,2016-03-09T10:37:09.000Z,YPM IZ 046114,Polychaeta; YPM IZ 046114; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill; 1883,Polychaeta,Addison E. Verrill,2/25/1905,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930557,urn:uuid:14527823-145c-4a0d-8ac3-bbc6713a9803,2016-03-06T17:10:26.000Z,YPM IZ 046115,Polychaeta; YPM IZ 046115; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930559,urn:uuid:489ae123-d6f7-4c69-bcd6-f8227c666a8d,2016-03-07T11:41:34.000Z,YPM IZ 046116,Polychaeta; YPM IZ 046116; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930561,urn:uuid:e4b99d7c-ebe5-461c-a08a-9c7a341bd50b,2016-03-09T10:37:09.000Z,YPM IZ 046117,Polychaeta; YPM IZ 046117; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930563,urn:uuid:2d9b6cfe-81ab-4acd-9463-fd7b8ad066b1,2016-03-06T17:10:26.000Z,YPM IZ 046118,Polychaeta; YPM IZ 046118; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930565,urn:uuid:d87be397-05df-4b2b-a2c7-60a59bd7032a,2016-03-09T10:37:09.000Z,YPM IZ 046119,Polychaeta; YPM IZ 046119; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930567,urn:uuid:3cbedad0-e335-4c3b-82d0-1efcb3318065,2016-03-06T17:10:26.000Z,YPM IZ 046120,Polychaeta; YPM IZ 046120; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930569,urn:uuid:7e3e1292-5fb0-4ae3-83f4-365bb4b596b1,2016-03-07T11:41:34.000Z,YPM IZ 046121,Polychaeta; YPM IZ 046121; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930571,urn:uuid:bdf9c89e-b90b-4b49-bdb2-ca51cee3e8f5,2016-03-08T09:58:26.000Z,YPM IZ 046122,Polychaeta; YPM IZ 046122; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930573,urn:uuid:49fd3928-8aa9-452d-b703-1f7e62db3f13,2016-03-07T11:41:34.000Z,YPM IZ 046123,Polychaeta; YPM IZ 046123; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930575,urn:uuid:e1972a49-232c-41b8-814f-db7459b6177f,2016-03-09T10:37:09.000Z,YPM IZ 046124,Polychaeta; YPM IZ 046124; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930577,urn:uuid:4f62f3ba-bf4f-441d-bd9a-9f1933e005bd,2016-03-07T11:41:34.000Z,YPM IZ 046125,Polychaeta; YPM IZ 046125; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930580,urn:uuid:9fec12a2-6611-4cfc-a7de-18914abb814f,2016-03-08T09:58:26.000Z,YPM IZ 046126,Polychaeta; YPM IZ 046126; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930582,urn:uuid:a95b3657-9251-4e68-9d12-8f3c1f409c62,2016-03-08T09:58:26.000Z,YPM IZ 046127,Polychaeta; YPM IZ 046127; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930584,urn:uuid:49852989-a13b-40d4-b671-f3d32668ea73,2016-03-07T11:41:34.000Z,YPM IZ 046128,Polychaeta; YPM IZ 046128; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930586,urn:uuid:3712c923-7854-4b7d-b274-e12752cc74a7,2016-03-16T15:23:08.000Z,YPM IZ 046129,Polychaeta; YPM IZ 046129; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill; 1881-05-22,Polychaeta,Addison E. Verrill,1881-05-22,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930588,urn:uuid:299bd68d-90db-4688-9ead-49e44a8c75dd,2016-03-06T17:10:26.000Z,YPM IZ 046130,Polychaeta; YPM IZ 046130; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930590,urn:uuid:b1bf3801-3f5c-4c4e-b990-d643a2cd3a2b,2016-03-08T09:58:26.000Z,YPM IZ 046131,Polychaeta; YPM IZ 046131; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930592,urn:uuid:a0e21e1e-b069-4748-8a90-0ecbe802901e,2016-03-08T09:58:26.000Z,YPM IZ 046132,Polychaeta; YPM IZ 046132; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill; 1877,Polychaeta,Addison E. Verrill,2/19/1905,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930594,urn:uuid:7ebe1ae1-e098-4514-ac3d-9d773b116355,2016-03-07T11:41:34.000Z,YPM IZ 046133,Polychaeta; YPM IZ 046133; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930596,urn:uuid:0f1c4458-bfeb-4f76-ab6b-4dc5a0b91750,2016-03-06T17:10:26.000Z,YPM IZ 046134,Polychaeta; YPM IZ 046134; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930598,urn:uuid:8ebafb77-617d-47f5-bb42-edceedfa57f5,2016-03-08T09:58:26.000Z,YPM IZ 046135,Polychaeta; YPM IZ 046135; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930600,urn:uuid:46ec9f1d-d86b-427b-9e03-7b80c87a58b7,2016-03-07T11:41:34.000Z,YPM IZ 046136,Polychaeta; YPM IZ 046136; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930602,urn:uuid:ec35120d-ff69-4e99-9a4a-22f6a71b6ba6,2016-03-09T10:37:09.000Z,YPM IZ 046137,Polychaeta; YPM IZ 046137; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven; Savin Rock; Addison E. Verrill; 1872-05,Polychaeta,Addison E. Verrill,1872-05,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,West Haven,Savin Rock,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930604,urn:uuid:6ca3e0a6-6705-41f1-bdb5-98f089b85b92,2016-03-07T11:41:34.000Z,YPM IZ 046138,"Polychaeta; YPM IZ 046138; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Addison E. Verrill",Polychaeta,Addison E. Verrill,,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930606,urn:uuid:a9c1ccc1-11ba-4e98-b018-7e36eac5343d,2016-03-16T15:23:08.000Z,YPM IZ 046139,Polychaeta; YPM IZ 046139; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven; Savin Rock; Addison E. Verrill; 1871-05,Polychaeta,Addison E. Verrill,1871-05,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,West Haven,Savin Rock,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930608,urn:uuid:17e5464d-7d1a-4cee-97a4-22c9659b7c14,2016-03-16T15:23:08.000Z,YPM IZ 046140,Polychaeta; YPM IZ 046140; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven; Savin Rock; Addison E. Verrill; 1872-05,Polychaeta,Addison E. Verrill,1872-05,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,West Haven,Savin Rock,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930610,urn:uuid:2fea87f6-77ef-4071-b7c2-1c938b18ea73,2016-03-06T17:10:26.000Z,YPM IZ 046141,"Polychaeta; YPM IZ 046141; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Addison E. Verrill",Polychaeta,Addison E. Verrill,,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930612,urn:uuid:d601ab5a-d450-42b1-86c8-cc92a77ff90b,2016-03-09T10:37:09.000Z,YPM IZ 046142,"Polychaeta; YPM IZ 046142; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Addison E. Verrill; 1877",Polychaeta,Addison E. Verrill,2/19/1905,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930619,urn:uuid:c1662107-64c8-44d8-974a-004f4c2ce75e,2016-03-09T10:37:09.000Z,YPM IZ 046144,Polychaeta; YPM IZ 046144; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; East Haven; Addison E. Verrill; 1865-01,Polychaeta,Addison E. Verrill,1865-01,41.29735883,-72.85680909,WGS84,North America,USA,Connecticut,New Haven County,East Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930623,urn:uuid:31633b26-e517-4d82-a5ca-721e930e929a,2016-03-06T17:10:26.000Z,YPM IZ 046146,"Polychaeta; YPM IZ 046146; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Addison E. Verrill",Polychaeta,Addison E. Verrill,,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930627,urn:uuid:aa3a144f-b525-4bc8-b044-5fb896f39f37,2016-03-08T09:58:26.000Z,YPM IZ 046148,Polychaeta; YPM IZ 046148; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven; Savin Rock; Addison E. Verrill; 1871-10,Polychaeta,Addison E. Verrill,1871-10,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,West Haven,Savin Rock,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930629,urn:uuid:9be22ce6-4d5f-41a0-9d7a-ea3749b032a7,2016-03-08T09:58:26.000Z,YPM IZ 046149,Polychaeta; YPM IZ 046149; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven; Savin Rock; Addison E. Verrill; 1872-05,Polychaeta,Addison E. Verrill,1872-05,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,West Haven,Savin Rock,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930641,urn:uuid:dd48a068-5e03-43d0-808b-020ba28ec1e8,2016-03-09T10:37:09.000Z,YPM IZ 046155,Polychaeta; YPM IZ 046155; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930643,urn:uuid:ebcb4cb9-76a4-4ad2-b705-990cd166f27b,2016-03-09T10:37:09.000Z,YPM IZ 046156,Polychaeta; YPM IZ 046156; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Polychaeta,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930645,urn:uuid:c3754b62-d7b0-4270-8ef3-f32e12395f99,2016-03-09T10:37:09.000Z,YPM IZ 046157,"Polychaeta; YPM IZ 046157; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Addison E. Verrill",Polychaeta,Addison E. Verrill,,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2930753,urn:uuid:e1fb19fb-95fb-4340-8a0b-dcdf400a5004,2016-03-09T10:37:09.000Z,YPM IZ 046206,"Polychaeta; YPM IZ 046206; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; =Five Mile Pt; A. E. Verrill and class; 1866-10-31",Polychaeta,A. E. Verrill and class,1866-10-31,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",#NAME?,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
2932698,urn:uuid:7507ae2f-8ade-49ac-9a01-3c9954bf837a,2016-03-07T11:41:34.000Z,YPM IZ 046641,Polychaeta; YPM IZ 046641; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill; 1877,Polychaeta,Addison E. Verrill,2/19/1905,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Polychaeta,
